year,country,group_name,counterpart_area,value_commitments,value_rate,value_grace,value_maturities,expected_payments,avg_rate,avg_maturities,avg_grace,weight
2020,Lesotho,Africa,African Dev. Bank,14083909.0,1.7499,5.3333,29.8333,4129367.3401675737,0.004438688416742483,0.07567330884233586,0.013528119854284638,0.002536538326042907
2020,Lesotho,Africa,World Bank-IDA,68500000.0,2.0416,5.2013,29.7013,23431943.183673467,0.010327379227102192,0.15024323503033424,0.026310637526413907,0.005058473367506952
2020,Mauritania,Africa,African Dev. Bank,557226.9,1.7499,5.2499,29.7499,163377.55107071632,0.00017561577446483943,0.002985628738071619,0.0005268673949156869,0.00010035760584309928
2020,Morocco,Africa,African Dev. Bank,794913374.8,1.3968,5.925,19.8421,127258619.55389921,0.19997340845631909,2.84070186707555,0.8482549005610613,0.14316538406093862
2020,Morocco,Africa,Bondholders,4141470727.0,2.8284,15.3559,15.3559,1757060370.63702,0.7278171931948467,3.951452424332042,3.951452424332042,0.25732470414186354
2020,Morocco,Africa,World Bank-IBRD,1910000000.0,1.1322,5.178,24.3678,304889139.6004127,0.6266305418719212,13.486669950738916,2.8658301941466244,0.5534627644161113
2020,Nigeria,Africa,African Dev. Bank,279045282.4,1.2921,7.6666,19.6666,45069301.17363,0.06493652281046863,0.9883759921866437,0.385297071262858,0.05025657674364881
2020,Nigeria,Africa,World Bank-IDA,3136000000.0,2.0,4.9069,29.4069,988160000.0,0.4631641600146511,6.810111068567422,1.136350108387946,0.23158208000732555
2020,Senegal,Africa,African Dev. Bank,154269650.1,1.2499,7.121,24.7785,29569442.165658835,0.03472753686081374,0.6884520938520468,0.19785166012149344,0.027784252228829298
2020,Senegal,Africa,World Bank-IDA,510000000.0,0.7706,7.4872,33.4652,76594566.85503113,0.02902204940540784,1.2603538642121135,0.28198013016891976,0.037661626531803584
2020,Tanzania,Africa,African Dev. Bank,491741562.2,1.3654,5.0803,33.5245,125733798.11789039,0.12092470414297127,2.96904954155635,0.4499295257488919,0.08856357414894629
2020,Tanzania,Africa,World Bank-IDA,500000000.0,0.75,6.25,37.75,79702380.95238096,0.027692372449855576,1.3938494133093973,0.23076977041546315,0.0369231632664741
2020,Tunisia,Africa,African Dev. Bank,211810289.1,1.0499,6.6666,24.6666,32245045.266283058,0.040050985523151415,0.9409673678496682,0.2543136490033729,0.03814742882479418
2020,Tunisia,Africa,World Bank-IBRD,521000000.0,1.9705,6.1458,33.6593,197742276.93232414,0.29748782961460446,5.081569197334106,0.9278359316140249,0.15097073312083453
2020,Botswana,Africa,African Dev. Bank,77377915.3,5.3972,2.4999,9.9999,21994868.44807709,0.07521487792232727,0.1393576776357149,0.03483837421589452,0.013935907122642716
2020,Gabon,Africa,African Dev. Bank,227436323.4,1.1539,7.7533,22.3532,36237991.78798589,0.04726571347508688,0.915625224413998,0.31758840132281063,0.040961706798758026
2020,Gabon,Africa,Bondholders,1000000000.0,6.5999,11.4166,11.4166,725989000.0,0.4100758949698318,0.7093550603058505,0.7093550603058505,0.062133652778046916
2020,Gabon,Africa,World Bank-IBRD,9000000.0,0.5,3.5,10.0,259615.38461538462,0.001303969863807592,0.026079397276151838,0.009127789046653144,0.002607939727615184
2020,Mauritius,Africa,African Dev. Bank,221224637.0,1.791,7.9166,19.9166,49526665.608375,0.0713587601151097,0.7935365056999408,0.31542086003756425,0.03984297047186472
2020,Mauritius,Africa,Bondholders,228533404.6,0.8084,3.2279,38.9999,37666947.19640115,0.011478968935441699,0.5537835732129301,0.04583493793507207,0.01419961520960131
2020,South Africa,Africa,African Dev. Bank,331862030.6,1.3097,7.75,19.75,54329962.684602514,0.07827942234047394,1.1804371926581356,0.46320953129623044,0.05976897178015877
2020,South Africa,Africa,Bondholders,31749996.7,12.5919,34.3333,34.3333,135929546.3718883,0.02484058598984803,0.06773078653461743,0.06773078653461743,0.0019727432706619355
2021,Burkina Faso,Africa,African Dev. Bank,49859801.7,0.75,20.1666,39.6666,10940391.103788458,0.013995984072733891,0.7402308024260082,0.376335216534927,0.018661312096978522
2021,Burkina Faso,Africa,World Bank-IDA,747500000.0,0.75,6.238,37.738,119155059.52380952,0.04082786418982843,2.0543492517276603,0.33957895575486635,0.054437152253104575
2021,"Congo, Dem. Rep.",Africa,African Dev. Bank,71228288.2,0.75,20.4166,39.9166,15629130.160807693,0.019994262977088804,1.0641373300683505,0.5442864926640416,0.02665901730278507
2021,"Congo, Dem. Rep.",Africa,World Bank-IDA,600000000.0,0.75,6.0138,37.5138,95642857.14285715,0.03277152978447767,1.6391794853719182,0.26277523442385575,0.04369537304597023
2021,Ethiopia,Africa,World Bank-IDA,1150000000.0,0.75,6.1086,37.6086,183315476.19047618,0.06281209875358221,3.1497001295786293,0.5115919819281763,0.08374946500477627
2021,Guinea,Africa,World Bank-IDA,96600000.0,0.75,5.907,37.407,14674000.0,0.005276216295300905,0.2631565639444279,0.041555479541789925,0.0070349550604012065
2021,Guinea-Bissau,Africa,African Dev. Bank,7122828.8,0.75,20.0833,39.5833,1562913.0116923077,0.0019994262920947446,0.10552518766383188,0.05354010406936852,0.002665901722792993
2021,Guinea-Bissau,Africa,Bondholders,109087000.0,3.0,17.0,22.0,62179590.0,0.013847598511451373,0.1015490557506434,0.07846972489822444,0.004615866170483791
2021,Liberia,Africa,African Dev. Bank,11168595.6,0.75,20.1666,39.6666,2450647.611461538,0.0031351004376819615,0.16581170002847373,0.08429908864874272,0.004180133916909282
2021,Liberia,Africa,World Bank-IDA,185000000.0,1.0234,7.4909,33.0882,36546836.492286295,0.013788002139034162,0.4457887164127322,0.10092294823460132,0.013472740022507486
2021,Madagascar,Africa,African Dev. Bank,28491315.3,0.75,20.3333,39.8333,6251652.06871154,0.007997705196449656,0.42476665386898416,0.21682631876129307,0.010663606928599542
2021,Madagascar,Africa,World Bank-IDA,350000000.0,0.75,6.0833,37.5833,55791666.666666664,0.019116725707611977,0.9579595163825242,0.15505703666282125,0.0254889676101493
2021,Malawi,Africa,World Bank-IDA,154841000.0,0.75,5.9409,37.4409,23521085.238095243,0.008457294072263845,0.4221982688402978,0.06699191780521636,0.011276392096351793
2021,Mali,Africa,World Bank-IDA,278750000.0,0.75,6.0848,37.5848,44434077.38095238,0.015225106545705252,0.7629767793320303,0.12352230441240977,0.020300142060940336
2021,Mozambique,Africa,World Bank-IDA,150000000.0,0.75,6.0833,37.5833,23910714.285714284,0.008192882446119418,0.41055407844965325,0.06645301571263768,0.010923843261492558
2021,Niger,Africa,African Dev. Bank,8191253.1,0.75,20.1666,39.6666,1797349.9590576922,0.002299340230294821,0.12160934557201673,0.06182649958435138,0.003065786973726428
2021,Niger,Africa,World Bank-IDA,853540000.0,0.6828,5.7539,36.7384,116515690.7507754,0.04244256203159015,2.2836435573247975,0.35766001416749643,0.06215958118276238
2021,Rwanda,Africa,African Dev. Bank,177023664.7,1.145,10.7201,27.8497,36622595.73110136,0.0758627257951495,1.8452001350018992,0.7102672548441764,0.06625565571628776
2021,Rwanda,Africa,Bondholders,639079000.0,5.485,10.3557,10.2985,350534831.49999994,0.1483239863867451,0.27848943916205915,0.28003622713312964,0.027041747745988165
2021,Rwanda,Africa,World Bank-IDA,327500000.0,0.7347,5.8263,35.4942,46529233.45014308,0.017522882356543902,0.8465505525243509,0.13895953378784773,0.023850391120925414
2021,Togo,Africa,World Bank-IDA,214500000.0,0.75,6.1233,37.6233,34192321.428571425,0.011715821897950767,0.5877171760175615,0.09565265630362925,0.015621095863934356
2021,Uganda,Africa,African Dev. Bank,619032231.8,1.2503,11.3077,28.5709,148117464.51285607,0.28968040762863484,6.619555273387959,2.619866548302259,0.2316887208099135
2021,Uganda,Africa,World Bank-IDA,345700000.0,0.75,5.5384,37.0385,52513605.794902235,0.018881863077489885,0.9324745141274787,0.13943374729115998,0.02517581743665318
2021,Zambia,Africa,World Bank-IDA,239000000.0,2.0,4.6077,29.1077,75309387.75510204,0.034810647193289614,0.506628937654058,0.08019850953626029,0.017405323596644807
2021,Angola,Africa,World Bank-IBRD,1350000000.0,1.2961,4.1018,20.6574,206210765.7348571,0.42728571428571427,6.810131868131868,1.352241758241758,0.32967032967032966
2021,Benin,Africa,Bondholders,1774881114.6,5.2999,13.8333,15.8333,1269903476.6012528,0.39803123483318803,1.1891069549395867,1.0389036549402706,0.07510164999965811
2021,Benin,Africa,World Bank-IDA,524500000.0,0.5747,5.3836,35.4728,58917386.53015035,0.02195183808592127,1.3549559110044684,0.2056375770303911,0.03819703860435231
2021,Cabo Verde,Africa,African Dev. Bank,23023831.9,1.0499,5.0833,19.5833,2842378.5859059347,0.009047262073260674,0.16875440266624037,0.043804121627779774,0.008617260761273143
2021,Cabo Verde,Africa,World Bank-IDA,75000000.0,0.75,10.2888,39.7888,13643008.47457627,0.004096441223059709,0.21732330738143754,0.056196619274422314,0.005461921630746279
2021,Cameroon,Africa,African Dev. Bank,188880325.5,1.2575,7.1415,24.7471,36362864.42714241,0.08889684451335265,1.749454553364922,0.504856314188555,0.07069331571638382
2021,Cameroon,Africa,Bondholders,812377285.3,0.0,8.9999,10.9999,0.0,0.0,0.37811744878179926,0.30936819673736266,0.034374626022218316
2021,Cameroon,Africa,World Bank-IDA,929000000.0,1.1661,4.1671,28.6671,170676107.51020408,0.07889249853128927,1.9394727250204296,0.28192516133242046,0.06765500259951057
2021,Comoros,Africa,World Bank-IDA,16000000.0,0.75,10.2395,39.7395,2910508.474576271,0.0008739074609194046,0.046304860724275566,0.011931167261445656,0.0011652099478925394
2021,"Congo, Rep.",Africa,World Bank-IDA,62000000.0,0.8999,5.215,29.715,9348308.122448979,0.004063218174420423,0.1341688277063039,0.023546708278255925,0.0045151885480835905
2021,Cote d'Ivoire,Africa,African Dev. Bank,97629765.5,1.2427,7.8167,25.1708,18421476.283367984,0.04540881554314465,0.9197523249966891,0.2856257249988725,0.036540448654658934
2021,Cote d'Ivoire,Africa,Bondholders,1005765965.0,5.3947,13.6715,15.6715,732483762.9370424,0.2295854937238177,0.6669414545559176,0.5818262512178941,0.04255760166901175
2021,Cote d'Ivoire,Africa,World Bank-IDA,920000000.0,0.7907,6.7155,29.5851,123209221.1788575,0.052976561583421275,1.9821890376902453,0.44993562579166,0.06699957200382102
2021,Djibouti,Africa,World Bank-IDA,95000000.0,0.75,10.2675,39.7675,17281144.06779661,0.005188825549208964,0.27512882670422334,0.07103502176867073,0.006918434065611953
2021,"Egypt, Arab Rep.",Africa,African Dev. Bank,309360125.9,1.2958,6.2369,19.888,49442645.097181365,0.1500354691764354,2.3027515133361223,0.7221455608168775,0.11578597713878329
2021,"Egypt, Arab Rep.",Africa,Bondholders,6927563000.0,6.5475,17.6776,17.6776,7710897186.225002,1.919270558791695,5.181839974050564,5.181839974050564,0.29313028771159905
2021,"Egypt, Arab Rep.",Africa,World Bank-IBRD,1040000000.0,1.3786,4.8237,34.3237,261719031.8644068,0.3501206349206349,8.717130158730159,1.2250666666666665,0.25396825396825395
2021,Eswatini,Africa,World Bank-IBRD,5000000.0,0.8876,4.9166,11.4166,300418.46153846156,0.0010837606837606837,0.01393968253968254,0.006003174603174603,0.001221001221001221
2021,Ghana,Africa,Bondholders,3025000000.0,6.8801,10.2809,10.2809,2081230250.0,0.880643917603612,1.3159419270782367,1.3159419270782367,0.12799870897277832
2021,Ghana,Africa,World Bank-IDA,300000000.0,2.1266,5.1388,29.6388,106894199.99999999,0.04646129015978014,0.6475392113174512,0.1122708915043159,0.021847686522985115
2021,Kenya,Africa,African Dev. Bank,141926638.0,1.385,7.6449,26.305,31128692.632220123,0.07357077278410346,1.397313485982557,0.40609472986078876,0.053119691540868916
2021,Kenya,Africa,Bondholders,1000000000.0,6.3,11.5833,12.5833,693000000.0,0.26657582364578625,0.5324450097907971,0.4901313869898787,0.04231362280091845
2021,Kenya,Africa,World Bank-IDA,1080000000.0,1.9324,5.3966,29.8966,349677639.1836734,0.15198648997325914,2.351417561651076,0.42445161032378925,0.0786516714827464
2021,Lesotho,Africa,African Dev. Bank,4273697.3,1.75,5.1666,29.6666,1253109.1011785716,0.002799196822032292,0.04745294425171611,0.008264188743264022,0.0015995410411613097
2021,Lesotho,Africa,World Bank-IDA,44000000.0,2.0,5.2083,29.7083,14744489.795918362,0.006408654713408967,0.09519511841118382,0.016689098171923964,0.0032043273567044835
2021,Mauritania,Africa,African Dev. Bank,5128436.8,0.75,7.3333,26.8333,625274.7944615385,0.0014395869482734496,0.05150515794547461,0.014075897290364918,0.0019194492643645996
2021,Morocco,Africa,African Dev. Bank,425765668.2,1.0499,5.2579,19.7579,52562372.03093944,0.16730549452988092,3.14849531419367,0.8378660440886379,0.15935374276586428
2021,Morocco,Africa,Bondholders,1500000000.0,0.0443,20.0,20.0,13290000.0,0.0028117402351210312,1.2694086840275536,1.2694086840275536,0.06347043420137768
2021,Morocco,Africa,World Bank-IBRD,1000000000.0,0.8058,4.6041,20.0541,90515592.2330097,0.19677655677655675,4.897216117216117,1.1243223443223442,0.2442002442002442
2021,Nigeria,Africa,African Dev. Bank,162854933.6,1.2732,4.25,18.7499,22307563.088891987,0.07760490632832891,1.142855979551943,0.2590487369583709,0.06095264399020491
2021,Nigeria,Africa,Bondholders,4000000000.0,7.2578,16.0625,16.0625,4644991999.999999,1.2284152462580238,2.7186502649590105,2.7186502649590105,0.1692544912036738
2021,Nigeria,Africa,World Bank-IDA,2315000000.0,2.0,4.5403,29.0403,729461224.489796,0.3371826286714036,4.89594234570308,0.7654551444783869,0.1685913143357018
2021,Senegal,Africa,African Dev. Bank,92093902.9,2.0468,5.3229,21.1667,23422848.661634415,0.07055014588832935,0.7295846066906883,0.18347243089162998,0.03446850981450525
2021,Senegal,Africa,Bondholders,917021909.3,5.38,15.9999,15.9999,740036680.8051001,0.20875755313620456,0.620836426472855,0.620836426472855,0.03880251917029825
2021,Senegal,Africa,World Bank-IDA,514000000.0,0.6192,6.3296,33.4717,60704349.43642533,0.023178123241488813,1.2529250447386,0.23693192646855232,0.03743236957604783
2021,Tanzania,Africa,African Dev. Bank,122140844.1,1.3209,5.2499,23.7499,22194579.2039433,0.06038408453600411,1.08571123425062,0.23999576455868574,0.04571434971307753
2021,Tanzania,Africa,World Bank-IDA,1164000000.0,0.7405,6.1086,37.5708,183033817.38047564,0.06277146205664945,3.184840035972944,0.5178200582299106,0.08476902370918224
2021,Tunisia,Africa,African Dev. Bank,69071495.6,1.0499,6.6666,18.6666,8339588.7715006005,0.027141786180486814,0.4825648784804982,0.17234349152379597,0.02585178224639186
2021,Tunisia,Africa,World Bank-IBRD,450000000.0,1.0167,5.1203,19.9537,54542102.29549529,0.11172527472527471,2.1927142857142856,0.5626703296703297,0.10989010989010989
2021,Botswana,Africa,World Bank-IBRD,250000000.0,0.7876,4.0,10.0,12798500.0,0.04808302808302808,0.6105006105006104,0.2442002442002442,0.06105006105006105
2021,Gabon,Africa,African Dev. Bank,57559579.7,1.0499,5.0833,19.5833,7105946.458592149,0.022618155163504083,0.42188600629912326,0.10951030397432165,0.021543151884469074
2021,Gabon,Africa,Bondholders,800000000.0,7.0,10.0,10.0,560000000.0000001,0.23695628768514335,0.3385089824073476,0.3385089824073476,0.03385089824073476
2021,Mauritius,Africa,Bondholders,93257953.6,0.8084,1.2505,38.9999,14608409.241623344,0.003190012585176018,0.15389679839263506,0.0049345753807058515,0.003946081871815955
2021,South Africa,Africa,Bondholders,1029017638.7,5.5488,18.4605,18.4605,1027766353.2513404,0.2416028766608486,0.8037972002230384,0.8037972002230384,0.04354146421944359
2017,Angola,Middle income countries,World Bank-IBRD,262000000.0,2.8676,0.0,29.3288,106446990.58749078,0.0466061066017145,0.4766707976357805,0.0,0.016252652602076475
2017,Benin,Middle income countries,African Dev. Bank,37330999.4,0.7499,4.8209,39.8209,5878848.454512599,0.007306744687976478,0.3879999327182858,0.046973043694180296,0.00974362540068873
2017,Benin,Middle income countries,World Bank-IDA,234981000.0,1.3039,6.9136,35.5121,60676136.01123804,0.020905435219613258,0.5693656768635845,0.11084578336860051,0.01603300500008686
2017,Cabo Verde,Middle income countries,African Dev. Bank,23356835.9,0.7499,5.5833,19.5833,2014258.4927621498,0.004571601065688675,0.11938529823936662,0.03403736528878461,0.006096280925041572
2017,Cabo Verde,Middle income countries,World Bank-IDA,27318747.6,0.75,10.1666,39.6666,4969465.400288136,0.0013979905296606244,0.07393804152511484,0.018950414025130275,0.0018639873728808327
2017,Cameroon,Middle income countries,African Dev. Bank,543473896.1,0.3227,5.7817,24.978,24732405.02429175,0.045775027794373785,3.543131838388189,0.8201347325650168,0.1418501016249575
2017,Cameroon,Middle income countries,World Bank-IBRD,717000000.0,1.4581,3.8317,29.4668,160185761.97774145,0.06485290384834307,1.3106148735466399,0.1704251228829958,0.044477679067514625
2017,Cameroon,Middle income countries,World Bank-IDA,100000000.0,2.0,4.6666,24.1666,26512820.512820512,0.013646213949286844,0.16489129701341773,0.031840711007870996,0.006823106974643422
2017,Comoros,Middle income countries,African Dev. Bank,3744193.8,0.75,9.5833,39.5833,659914.15725,0.0007329435804251719,0.038683100836058276,0.009365357619051398,0.0009772581072335625
2017,"Congo, Rep.",Middle income countries,World Bank-IDA,157540323.0,2.0,5.0221,27.735,49974801.58165704,0.02149828953297755,0.2981275300985662,0.05398327993178328,0.010749144766488776
2017,Cote d'Ivoire,Middle income countries,African Dev. Bank,243594477.9,0.6165,5.5236,25.2833,21602020.13663213,0.03919687844062594,1.6075043579527621,0.3511887717025814,0.0635796892791986
2017,Cote d'Ivoire,Middle income countries,Bondholders,1956081402.3,5.764,11.8341,13.1122,1264766648.4625947,0.04815596874286412,0.10954730974153068,0.09886928343163223,0.008354609427977814
2017,Cote d'Ivoire,Middle income countries,World Bank-IDA,620000000.0,2.2497,7.211,28.0497,236038737.32459322,0.0951696513173029,1.1865938429812648,0.3050488312437531,0.04230326324278922
2017,Djibouti,Middle income countries,African Dev. Bank,8320430.8,1.0,4.5833,29.5833,1331268.928,0.0021716847175420875,0.06424560050446285,0.009953482565910651,0.0021716847175420875
2017,Djibouti,Middle income countries,World Bank-IDA,23851901.5,2.0,5.3333,24.8333,6800849.863589743,0.0032548815096631583,0.040414724496959056,0.008679629777743262,0.0016274407548315791
2017,"Egypt, Arab Rep.",Middle income countries,Bondholders,7000000000.0,7.366,15.3571,15.3571,7734300000.0,0.22022619857173212,0.4591414273806608,0.4591414273806608,0.029897664753153967
2017,"Egypt, Arab Rep.",Middle income countries,World Bank-IBRD,1150000000.0,2.817,5.25,34.75,623750644.0677962,0.20095908678265972,2.478994769505653,0.37452438963754475,0.07133797897857995
2017,Ghana,Middle income countries,African Dev. Bank,98389093.7,0.8733,4.5833,32.1168,14840026.700815981,0.022426493903536137,0.8247649369072362,0.1176999307317957,0.025680171651821983
2017,Ghana,Middle income countries,World Bank-IDA,245762000.0,2.0,5.2557,28.8247,80067797.68679196,0.033537208326046335,0.4833499844178939,0.08813075289960086,0.016768604163023167
2017,Kenya,Middle income countries,African Dev. Bank,512071203.6,1.2798,6.2568,25.2471,98272182.02512677,0.1710501352541137,3.374370893713184,0.836245105686778,0.1336538015737722
2017,Kenya,Middle income countries,World Bank-IDA,1569365120.2,1.6343,6.0967,31.8359,471242015.89921236,0.17499996306978752,3.4089710116217633,0.6528313497201086,0.10707946097398734
2017,Lesotho,Middle income countries,African Dev. Bank,17722517.5,1.0,4.5833,29.5833,2835602.8000000007,0.004625688421219993,0.13684312827147743,0.021200917740977595,0.004625688421219993
2017,Lesotho,Middle income countries,World Bank-IDA,61411000.0,2.0,5.2247,27.0053,18907503.09137489,0.008380276448396545,0.1131559397859416,0.021892215179968713,0.004190138224198272
2017,Mauritania,Middle income countries,African Dev. Bank,34668461.5,0.7499,4.5833,39.5833,5459554.648558501,0.006785609841065279,0.3581768636109338,0.041472843825249364,0.009048686279590984
2017,Morocco,Middle income countries,African Dev. Bank,280494201.4,1.3176,5.8078,19.8078,42501603.3729336,0.09646248282996528,1.450143873253936,0.42519338781107496,0.07321074896020437
2017,Morocco,Middle income countries,World Bank-IBRD,894313601.9,1.5546,4.5027,24.0453,184599156.00397086,0.08624451031323517,1.3339605839668298,0.24979618975132123,0.05547697820226114
2017,Nigeria,Middle income countries,African Dev. Bank,501501483.2,1.3921,6.3219,23.3576,97871302.05619317,0.18221898259183283,3.057393942810858,0.8275053416042728,0.13089503813794473
2017,Nigeria,Middle income countries,Bondholders,4800000000.0,7.2265,17.5,17.5,5896824000.0,0.1481523252608003,0.3587719770378476,0.3587719770378476,0.020501255830734148
2017,Nigeria,Middle income countries,World Bank-IDA,2120322843.6,1.9923,4.8351,24.3351,559993083.8652084,0.28822981805539366,3.520605052130608,0.6995030835113355,0.14467189582662934
2017,Sao Tome and Principe,Middle income countries,African Dev. Bank,2080107.7,1.0,4.6666,29.6666,332817.232,0.0005429211793855219,0.01610662546035852,0.0025335959757204762,0.0005429211793855219
2017,Senegal,Middle income countries,African Dev. Bank,357567738.2,0.0831,5.7471,23.3454,3953722.332911079,0.007755509128164494,2.1787660986841324,0.5363620518709286,0.0933274263317027
2017,Senegal,Middle income countries,Bondholders,1100000000.0,6.25,16.0,16.0,1100000000.0,0.02936377788256193,0.07517127137935854,0.07517127137935854,0.004698204461209909
2017,Senegal,Middle income countries,World Bank-IDA,615440205.3,1.4832,5.8122,31.2795,157356973.13231438,0.06228274734685673,1.3134932548786442,0.24406673687257327,0.041992143572584094
2017,Tanzania,Middle income countries,African Dev. Bank,32380343.0,0.75,9.9032,39.9032,5707035.453749999,0.006338604730827542,0.3372408163935434,0.08369662716044175,0.008451472974436722
2017,Tanzania,Middle income countries,World Bank-IDA,1355306291.9,2.6949,7.9746,32.9816,694091746.6361642,0.24920817756164204,3.049940416737932,0.737443145490768,0.09247399813041005
2017,Tunisia,Middle income countries,African Dev. Bank,339354315.4,0.4359,6.2175,18.8306,17478695.217746556,0.03860923596377934,1.6678941930248756,0.5507064111144713,0.08857360854273764
2017,Tunisia,Middle income countries,Bondholders,1960270707.2,4.5409,4.4493,5.9797,386905828.06956637,0.03801869590768279,0.05006505228460675,0.037251774692693744,0.00837250234704195
2017,Tunisia,Middle income countries,World Bank-IBRD,659497000.0,0.8766,5.7704,28.5574,91903983.0012199,0.0358622267175025,1.1683001976527558,0.23607049173018071,0.040910594019510034
2017,Bolivia,Middle income countries,Bondholders,1000000000.0,4.5,11.0,11.0,495000000.0,0.019219927341313264,0.04698204461209909,0.04698204461209909,0.004271094964736281
2017,Bolivia,Middle income countries,World Bank-IBRD,300000000.0,1.2999,10.3055,17.3055,50696100.0,0.024191018836762453,0.32205375527316915,0.19178440235576233,0.01860990755962955
2017,Bolivia,Middle income countries,World Bank-IDA,30000000.0,3.8299,5.1666,23.6666,15806100.810810814,0.007839545220656052,0.048443923057828804,0.010575679348557812,0.002046932092393027
2017,El Salvador,Middle income countries,Bondholders,589115000.0,8.63,12.5,12.5,610087494.0,0.0217145135305998,0.03145207637688267,0.03145207637688267,0.002516166110150614
2017,Honduras,Middle income countries,Bondholders,700000000.0,0.0625,10.0,10.0,4375000.0,0.0001868604047072123,0.029897664753153967,0.029897664753153967,0.002989766475315397
2017,Honduras,Middle income countries,World Bank-IDA,25000000.0,2.8499,4.9166,24.4166,9444860.897435898,0.004861293141759072,0.041649268439269645,0.008386621937882963,0.0017057767436608555
2017,Nicaragua,Middle income countries,World Bank-IDA,169800000.0,2.7542,6.2812,26.0756,72026326.11122338,0.031909157687797826,0.30210240077116446,0.07277169460046319,0.011585635642944531
2017,Bangladesh,Middle income countries,World Bank-IDA,1779567028.9,0.95,6.2245,36.6768,350462708.54815215,0.11535067396396409,4.453361682991072,0.7557897579880994,0.12142176206733063
2017,Bhutan,Middle income countries,World Bank-IDA,24000000.0,2.0,4.9166,24.4166,6363076.923076924,0.0032750913478288425,0.03998329770169885,0.008051157060367643,0.0016375456739144212
2017,Cambodia,Middle income countries,World Bank-IDA,120170000.0,0.75,5.875,37.375,18254395.23809524,0.00614949573857175,0.30644987097215887,0.04817104995214538,0.008199327651429
2017,India,Middle income countries,Bondholders,3214865121.9,3.4004,8.5436,8.5436,874546188.840701,0.046690872794835275,0.1173121223414759,0.1173121223414759,0.01373099423445338
2017,India,Middle income countries,World Bank-IBRD,2035900000.0,2.2363,2.3769,19.9381,468382924.60940945,0.28242911641164387,2.518043181114786,0.3001859172735484,0.12629303600216601
2017,India,Middle income countries,World Bank-IDA,772500000.0,3.1282,4.9833,24.4833,320345727.30769235,0.16488273401416453,1.2904780518154193,0.2626622749225708,0.052708501379120434
2017,Indonesia,Middle income countries,Bondholders,23098290000.0,5.0001,26.0242,26.1409,30028377555.540016,0.4932848160641033,2.5789302310454025,2.5674171936992134,0.0986549901130184
2017,Indonesia,Middle income countries,World Bank-IBRD,1375000000.0,2.399,6.009,15.5727,339583815.56040025,0.20462368774627676,1.3282798258301143,0.5125401165766474,0.08529540964830211
2017,Kyrgyz Republic,Middle income countries,World Bank-IDA,22880707.7,0.7499,5.803,37.303,3475225.0302535677,0.0011707252546785632,0.058236517102646275,0.009059499470462331,0.0015611751629264745
2017,Lao PDR,Middle income countries,Bondholders,412743141.4,5.1368,10.3019,10.3019,212017896.874352,0.009055485717740208,0.01816086051930927,0.01816086051930927,0.0017628651529629747
2017,Lao PDR,Middle income countries,World Bank-IDA,128944089.2,1.9999,5.1675,27.2017,40016698.53146275,0.01759510648787691,0.2393203700941454,0.04546362956953045,0.008797993143595636
2017,Lebanon,Middle income countries,Bondholders,4700000000.0,7.0319,13.5602,13.5602,4296490900.000001,0.14115938960788654,0.2722094391218395,0.2722094391218395,0.02007414633426052
2017,Lebanon,Middle income countries,World Bank-IBRD,154600000.0,3.0976,6.75,31.75,86200012.8,0.029706930923090444,0.30449220583939873,0.06473456344617139,0.009590305695729094
2017,Lebanon,Middle income countries,World Bank-IDA,100000000.0,0.75,6.1666,37.6666,15940476.19047619,0.005117330230982566,0.25700324117110396,0.04207537146983613,0.006823106974643422
2017,Mongolia,Middle income countries,Bondholders,1400000000.0,6.9642,5.8571,5.8571,487494000.0,0.04164266337478297,0.03502272244513962,0.03502272244513962,0.005979532950630794
2017,Mongolia,Middle income countries,World Bank-IDA,200209289.2,1.9977,5.0637,27.5606,63009423.03434206,0.027289568814435273,0.37649141025535604,0.06917264334267201,0.013660493975289218
2017,Myanmar,Middle income countries,World Bank-IDA,430372213.7,0.75,6.0079,37.5079,68603380.25527379,0.022023567397418994,1.101410351447536,0.17642052075593811,0.029364756529891994
2017,Nepal,Middle income countries,World Bank-IDA,587299894.6,0.75,6.2076,37.7076,93618399.86540475,0.030054075052894553,1.511022720619369,0.24875156839779763,0.04007210007052607
2017,Pakistan,Middle income countries,Bondholders,2500000000.0,6.375,8.0,8.0,1275000000.0,0.06807057600048448,0.08542189929472563,0.08542189929472563,0.010677737411840704
2017,Pakistan,Middle income countries,World Bank-IBRD,520000000.0,0.745,5.7916,20.7916,46488000.0,0.024031593962001625,0.6706782402957757,0.18682064374540752,0.032257173103357885
2017,Pakistan,Middle income countries,World Bank-IDA,1113215000.0,2.3592,5.1425,26.6942,401339860.7906557,0.17919504204610695,2.0275806592858543,0.39060296020774204,0.07595585030777677
2017,Philippines,Middle income countries,Bondholders,2216083946.3,3.8267,22.9625,22.9625,1865663456.2073667,0.03622011724408987,0.21734247320600347,0.21734247320600347,0.009465104984474839
2017,Philippines,Middle income countries,World Bank-IBRD,306916205.0,2.5966,9.357,24.3333,127421897.9695259,0.04943651336624589,0.46328025521638727,0.17814736793035615,0.019038940678674378
2017,Sri Lanka,Middle income countries,Bondholders,1500000000.0,6.1999,10.0,10.0,929985000.0000001,0.03972054250780271,0.06406642447104421,0.06406642447104421,0.006406642447104422
